FECHA,RUTA,TURNO,TIPO RUTA,PUNTO,DESCRIPCION,HORARIO,HORARIO PROGRAMADO,HORARIO ETA PROMEDIO,DIFERENCIA,TAMAÑO MUESTRA,DESVIACION ESTANDAR
01/05/2026,TANQUE NUEVO,Entrada,A,6,PRESA SAN PEDRO,H1,19:45,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,6,PRESA SAN PEDRO,H2,04:15,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,6,PRESA SAN PEDRO,H3,04:15,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,6,PRESA SAN PEDRO,H4,16:15,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,6,PRESA SAN PEDRO,H5,16:15,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,6,PRESA SAN PEDRO,H6,20:35,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,7,TANQUE ESCONDIDO,H1,19:55,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,7,TANQUE ESCONDIDO,H2,04:25,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,7,TANQUE ESCONDIDO,H3,04:25,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,7,TANQUE ESCONDIDO,H4,16:25,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,7,TANQUE ESCONDIDO,H5,16:25,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,7,TANQUE ESCONDIDO,H6,20:45,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,8,METALSA,H1,21:20,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,8,METALSA,H2,05:50,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,8,METALSA,H3,05:50,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,8,METALSA,H4,17:50,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,8,METALSA,H5,17:50,,,,
01/05/2026,TANQUE NUEVO,Entrada,A,8,METALSA,H6,21:50,,,,
01/05/2026,TANQUE NUEVO,Salida,N,1,METALSA,H1,15:30,,,,
01/05/2026,TANQUE NUEVO,Salida,N,1,METALSA,H2,06:15,00:06,369,1,0
01/05/2026,TANQUE NUEVO,Salida,N,1,METALSA,H3,06:15,,,,
01/05/2026,TANQUE NUEVO,Salida,N,1,METALSA,H4,18:15,,,,
01/05/2026,TANQUE NUEVO,Salida,N,1,METALSA,H5,18:15,,,,
01/05/2026,TANQUE NUEVO,Salida,N,2,TANQUE ESCONDIDO,H1,16:55,,,,
01/05/2026,TANQUE NUEVO,Salida,N,2,TANQUE ESCONDIDO,H2,07:40,00:07,453,1,0
01/05/2026,TANQUE NUEVO,Salida,N,2,TANQUE ESCONDIDO,H3,07:40,,,,
01/05/2026,TANQUE NUEVO,Salida,N,2,TANQUE ESCONDIDO,H4,19:40,,,,
01/05/2026,TANQUE NUEVO,Salida,N,2,TANQUE ESCONDIDO,H5,19:40,,,,
01/05/2026,TANQUE NUEVO,Salida,N,3,PRESA SAN PEDRO,H1,17:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,3,PRESA SAN PEDRO,H2,07:50,,,,
01/05/2026,TANQUE NUEVO,Salida,N,3,PRESA SAN PEDRO,H3,07:50,,,,
01/05/2026,TANQUE NUEVO,Salida,N,3,PRESA SAN PEDRO,H4,19:50,,,,
01/05/2026,TANQUE NUEVO,Salida,N,3,PRESA SAN PEDRO,H5,19:50,,,,
01/05/2026,TANQUE NUEVO,Salida,N,4,LA VENTURA,H1,17:20,,,,
01/05/2026,TANQUE NUEVO,Salida,N,4,LA VENTURA,H2,08:05,00:07,478,1,0
01/05/2026,TANQUE NUEVO,Salida,N,4,LA VENTURA,H3,08:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,4,LA VENTURA,H4,20:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,4,LA VENTURA,H5,20:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,5,EL SALVADOR,H1,17:40,,,,
01/05/2026,TANQUE NUEVO,Salida,N,5,EL SALVADOR,H2,08:25,,,,
01/05/2026,TANQUE NUEVO,Salida,N,5,EL SALVADOR,H3,08:25,,,,
01/05/2026,TANQUE NUEVO,Salida,N,5,EL SALVADOR,H4,20:25,,,,
01/05/2026,TANQUE NUEVO,Salida,N,5,EL SALVADOR,H5,20:25,,,,
01/05/2026,TANQUE NUEVO,Salida,N,6,CLAVELLINAS,H1,18:00,,,,
01/05/2026,TANQUE NUEVO,Salida,N,6,CLAVELLINAS,H2,08:45,,,,
01/05/2026,TANQUE NUEVO,Salida,N,6,CLAVELLINAS,H3,08:45,,,,
01/05/2026,TANQUE NUEVO,Salida,N,6,CLAVELLINAS,H4,20:45,,,,
01/05/2026,TANQUE NUEVO,Salida,N,6,CLAVELLINAS,H5,20:45,,,,
01/05/2026,TANQUE NUEVO,Salida,N,7,TANQUE NUEVO,H1,18:20,,,,
01/05/2026,TANQUE NUEVO,Salida,N,7,TANQUE NUEVO,H2,09:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,7,TANQUE NUEVO,H3,09:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,7,TANQUE NUEVO,H4,21:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,7,TANQUE NUEVO,H5,21:05,,,,
01/05/2026,TANQUE NUEVO,Salida,N,8,MATEHUAPIL,H1,18:30,,,,
01/05/2026,TANQUE NUEVO,Salida,N,8,MATEHUAPIL,H2,09:15,,,,
01/05/2026,TANQUE NUEVO,Salida,N,8,MATEHUAPIL,H3,09:15,,,,
01/05/2026,TANQUE NUEVO,Salida,N,8,MATEHUAPIL,H4,21:15,,,,
01/05/2026,TANQUE NUEVO,Salida,N,8,MATEHUAPIL,H5,21:15,,,,
01/05/2026,TERESITAS,Entrada,N,1,BLVD ANTONIO CARDENAS Y HUACHICHILES,H1,05:05,05:04,1,1,0
01/05/2026,TERESITAS,Entrada,N,1,BLVD ANTONIO CARDENAS Y HUACHICHILES,H2,17:05,,,,
01/05/2026,TERESITAS,Entrada,N,1,BLVD ANTONIO CARDENAS Y HUACHICHILES,H3,20:35,,,,
01/05/2026,TERESITAS,Entrada,N,1,BLVD ANTONIO CARDENAS Y HUACHICHILES,H4,21:05,,,,
01/05/2026,TERESITAS,Entrada,N,2,RAYADOS Y HUACHICHILES,H1,05:10,,,,
01/05/2026,TERESITAS,Entrada,N,2,RAYADOS Y HUACHICHILES,H2,17:10,,,,
01/05/2026,TERESITAS,Entrada,N,2,RAYADOS Y HUACHICHILES,H3,20:40,,,,
01/05/2026,TERESITAS,Entrada,N,2,RAYADOS Y HUACHICHILES,H4,21:10,,,,
01/05/2026,TERESITAS,Entrada,N,3,SIERRA DE ZAPALINAME Y AV TERESITAS,H1,05:15,,,,
01/05/2026,TERESITAS,Entrada,N,3,SIERRA DE ZAPALINAME Y AV TERESITAS,H2,17:15,,,,
01/05/2026,TERESITAS,Entrada,N,3,SIERRA DE ZAPALINAME Y AV TERESITAS,H3,20:45,,,,
01/05/2026,TERESITAS,Entrada,N,3,SIERRA DE ZAPALINAME Y AV TERESITAS,H4,21:15,,,,
01/05/2026,TERESITAS,Entrada,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H1,05:22,05:26,-4,1,0
01/05/2026,TERESITAS,Entrada,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H2,17:22,,,,
01/05/2026,TERESITAS,Entrada,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H3,20:52,,,,
01/05/2026,TERESITAS,Entrada,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H4,21:22,,,,
01/05/2026,TERESITAS,Entrada,N,5,LA ENCANTADA,H1,05:28,05:29,-1,1,0
01/05/2026,TERESITAS,Entrada,N,5,LA ENCANTADA,H2,17:28,,,,
01/05/2026,TERESITAS,Entrada,N,5,LA ENCANTADA,H3,20:58,,,,
01/05/2026,TERESITAS,Entrada,N,5,LA ENCANTADA,H4,21:28,,,,
01/05/2026,TERESITAS,Entrada,N,6,CAAR. SALTILLO-ZACATECAS,H1,05:32,05:31,1,1,0
01/05/2026,TERESITAS,Entrada,N,6,CAAR. SALTILLO-ZACATECAS,H2,17:32,,,,
01/05/2026,TERESITAS,Entrada,N,6,CAAR. SALTILLO-ZACATECAS,H3,21:02,,,,
01/05/2026,TERESITAS,Entrada,N,6,CAAR. SALTILLO-ZACATECAS,H4,21:30,,,,
01/05/2026,TERESITAS,Entrada,N,7,METALSA,H1,05:50,05:51,-1,1,0
01/05/2026,TERESITAS,Entrada,N,7,METALSA,H2,17:50,,,,
01/05/2026,TERESITAS,Entrada,N,7,METALSA,H3,21:20,,,,
01/05/2026,TERESITAS,Entrada,N,7,METALSA,H4,21:50,,,,
01/05/2026,TERESITAS,Salida,N,1,METALSA,H1,06:15,06:18,-3,1,0
01/05/2026,TERESITAS,Salida,N,1,METALSA,H2,15:30,,,,
01/05/2026,TERESITAS,Salida,N,1,METALSA,H3,18:15,,,,
01/05/2026,TERESITAS,Salida,N,2,CARR. SALTILLO-ZACATECAS,H1,06:33,,,,
01/05/2026,TERESITAS,Salida,N,2,CARR. SALTILLO-ZACATECAS,H2,15:48,,,,
01/05/2026,TERESITAS,Salida,N,2,CARR. SALTILLO-ZACATECAS,H3,18:33,,,,
01/05/2026,TERESITAS,Salida,N,3,LA ENCANTADA,H1,06:37,,,,
01/05/2026,TERESITAS,Salida,N,3,LA ENCANTADA,H2,15:52,,,,
01/05/2026,TERESITAS,Salida,N,3,LA ENCANTADA,H3,18:37,,,,
01/05/2026,TERESITAS,Salida,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H1,06:43,,,,
01/05/2026,TERESITAS,Salida,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H2,15:58,,,,
01/05/2026,TERESITAS,Salida,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H3,18:43,,,,
01/05/2026,TERESITAS,Salida,N,5,SIERRA DE ZAPALINAME Y AV TERESITAS,H1,06:50,,,,
01/05/2026,TERESITAS,Salida,N,5,SIERRA DE ZAPALINAME Y AV TERESITAS,H2,16:05,,,,
01/05/2026,TERESITAS,Salida,N,5,SIERRA DE ZAPALINAME Y AV TERESITAS,H3,18:50,,,,
01/05/2026,TERESITAS,Salida,N,6,RAYADOS Y HUACHICHILES,H1,06:55,,,,
01/05/2026,TERESITAS,Salida,N,6,RAYADOS Y HUACHICHILES,H2,16:10,,,,
01/05/2026,TERESITAS,Salida,N,6,RAYADOS Y HUACHICHILES,H3,18:55,,,,
01/05/2026,TERESITAS,Salida,N,7,BLVD ANTONIO CARDENAS Y HUACHICHILES,H1,07:00,,,,
01/05/2026,TERESITAS,Salida,N,7,BLVD ANTONIO CARDENAS Y HUACHICHILES,H2,16:15,,,,
01/05/2026,TERESITAS,Salida,N,7,BLVD ANTONIO CARDENAS Y HUACHICHILES,H3,19:00,,,,
01/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H1,04:30,,,,
01/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H2,16:30,,,,
01/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H3,20:00,,,,
01/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H4,20:30,,,,
01/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H1,04:40,05:01,-21,1,0
01/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H2,16:40,,,,
01/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H3,20:10,,,,
01/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H4,20:40,,,,
01/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H1,04:45,,,,
01/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H2,16:45,,,,
01/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H3,20:15,,,,
01/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H4,20:45,,,,
01/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H1,04:55,,,,
01/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H2,16:55,,,,
01/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H3,20:25,,,,
01/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H4,20:55,,,,
01/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H1,05:00,,,,
01/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H2,17:00,,,,
01/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H3,20:30,,,,
01/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H4,21:00,,,,
01/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H1,05:05,,,,
01/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H2,17:05,,,,
01/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H3,20:35,,,,
01/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H4,21:05,,,,
01/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H1,05:15,,,,
01/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H2,17:15,,,,
01/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H3,20:45,,,,
01/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H4,21:15,,,,
01/05/2026,VALENCIA,Entrada,N,8,METALSA,H1,05:50,05:38,12,1,0
01/05/2026,VALENCIA,Entrada,N,8,METALSA,H2,17:50,,,,
01/05/2026,VALENCIA,Entrada,N,8,METALSA,H3,21:20,,,,
01/05/2026,VALENCIA,Entrada,N,8,METALSA,H4,21:50,,,,
01/05/2026,VALENCIA,Salida,N,1,METALSA,H1,06:15,06:15,0,1,0
01/05/2026,VALENCIA,Salida,N,1,METALSA,H2,15:30,,,,
01/05/2026,VALENCIA,Salida,N,1,METALSA,H3,18:15,,,,
01/05/2026,VALENCIA,Salida,N,2,CTO DE LA CAÑADA Y BLVD CARDENAS,H1,06:50,06:35,15,1,0
01/05/2026,VALENCIA,Salida,N,2,CTO DE LA CAÑADA Y BLVD CARDENAS,H2,16:05,,,,
01/05/2026,VALENCIA,Salida,N,2,CTO DE LA CAÑADA Y BLVD CARDENAS,H3,18:50,,,,
01/05/2026,VALENCIA,Salida,N,3,PERIFERICO LEA Y W. GONZALEZ,H1,07:00,06:43,17,1,0
01/05/2026,VALENCIA,Salida,N,3,PERIFERICO LEA Y W. GONZALEZ,H2,16:15,,,,
01/05/2026,VALENCIA,Salida,N,3,PERIFERICO LEA Y W. GONZALEZ,H3,19:00,,,,
01/05/2026,VALENCIA,Salida,N,4,MIGUEL HIDALGO Y PEDRO ARANDA,H1,07:05,06:48,17,1,0
01/05/2026,VALENCIA,Salida,N,4,MIGUEL HIDALGO Y PEDRO ARANDA,H2,16:20,,,,
01/05/2026,VALENCIA,Salida,N,4,MIGUEL HIDALGO Y PEDRO ARANDA,H3,19:05,,,,
01/05/2026,VALENCIA,Salida,N,5,ALVARO OBREGON,H1,07:10,06:59,11,1,0
01/05/2026,VALENCIA,Salida,N,5,ALVARO OBREGON,H2,16:25,,,,
01/05/2026,VALENCIA,Salida,N,5,ALVARO OBREGON,H3,19:10,,,,
01/05/2026,VALENCIA,Salida,N,6,CARLOS S. Y RANCHO DE PEÑA,H1,07:20,07:05,15,1,0
01/05/2026,VALENCIA,Salida,N,6,CARLOS S. Y RANCHO DE PEÑA,H2,16:35,,,,
01/05/2026,VALENCIA,Salida,N,6,CARLOS S. Y RANCHO DE PEÑA,H3,19:20,,,,
01/05/2026,VALENCIA,Salida,N,7,PERIFERICO LEA Y VITO ALESSIO,H1,07:25,,,,
01/05/2026,VALENCIA,Salida,N,7,PERIFERICO LEA Y VITO ALESSIO,H2,16:40,,,,
01/05/2026,VALENCIA,Salida,N,7,PERIFERICO LEA Y VITO ALESSIO,H3,19:25,,,,
01/05/2026,VALENCIA,Salida,N,8,LA RIOJA Y JEREZ,H1,07:35,07:25,10,1,0
01/05/2026,VALENCIA,Salida,N,8,LA RIOJA Y JEREZ,H2,16:50,,,,
01/05/2026,VALENCIA,Salida,N,8,LA RIOJA Y JEREZ,H3,19:35,,,,
01/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H1,04:25,,,,
01/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H2,16:25,,,,
01/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H3,19:55,,,,
01/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H4,20:25,,,,
01/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H1,04:26,,,,
01/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H2,16:26,,,,
01/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H3,19:56,,,,
01/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H4,20:26,,,,
01/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H1,04:36,,,,
01/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H2,16:36,,,,
01/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H3,20:06,,,,
01/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H4,20:36,,,,
01/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H1,04:51,,,,
01/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H2,16:51,,,,
01/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H3,20:21,,,,
01/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H4,20:51,,,,
01/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H1,05:03,,,,
01/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H2,17:03,,,,
01/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H3,20:33,,,,
01/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H4,21:03,,,,
01/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H1,05:05,,,,
01/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H2,17:05,,,,
01/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H3,20:35,,,,
01/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H4,21:05,,,,
01/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H1,05:07,,,,
01/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H2,17:07,,,,
01/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H3,20:37,,,,
01/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H4,21:07,,,,
01/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H1,05:09,,,,
01/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H2,17:09,,,,
01/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H3,20:39,,,,
01/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H4,21:09,,,,
01/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H1,05:15,,,,
01/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H2,17:15,,,,
01/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H3,20:45,,,,
01/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H4,21:15,,,,
01/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H1,05:50,,,,
01/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H2,17:50,,,,
01/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H3,21:20,,,,
01/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H4,21:50,,,,
01/05/2026,ZARAGOZA,Salida,N,1,METALSA,H1,06:15,06:15,0,1,0
01/05/2026,ZARAGOZA,Salida,N,1,METALSA,H2,15:30,,,,
01/05/2026,ZARAGOZA,Salida,N,1,METALSA,H3,18:15,,,,
01/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H1,06:44,,,,
01/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H2,15:59,,,,
01/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H3,18:44,,,,
01/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H1,06:46,,,,
01/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H2,16:01,,,,
01/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H3,18:45,,,,
01/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H1,06:49,,,,
01/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H2,16:04,,,,
01/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H3,18:49,,,,
01/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H1,06:51,06:40,11,1,0
01/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H2,16:06,,,,
01/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H3,18:51,,,,
01/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H1,07:00,,,,
01/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H2,16:10,,,,
01/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H3,19:00,,,,
01/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H1,07:04,,,,
01/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H2,16:19,,,,
01/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H3,19:04,,,,
01/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H1,07:19,,,,
01/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H2,16:34,,,,
01/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H3,19:19,,,,
01/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H1,07:29,,,,
01/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H2,16:44,,,,
01/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H3,19:29,,,,
01/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H1,07:30,,,,
01/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H2,16:45,,,,
01/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H3,19:30,,,,
02/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H1,19:00,,,,
02/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H2,03:30,,,,
02/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H3,15:30,,,,
02/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H4,19:30,,,,
02/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H1,21:20,,,,
02/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H2,05:50,,,,
02/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H3,17:50,,,,
02/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H4,21:50,,,,
02/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H1,15:30,,,,
02/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H2,06:15,,,,
02/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H3,18:15,,,,
02/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H1,17:50,,,,
02/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H2,08:35,,,,
02/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H3,20:35,,,,
02/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H1,19:20,,,,
02/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H2,03:50,,,,
02/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H3,15:50,,,,
02/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H4,19:50,,,,
02/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H1,19:25,,,,
02/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H2,03:55,,,,
02/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H3,15:55,,,,
02/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H4,19:55,,,,
02/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H1,19:40,,,,
02/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H2,04:10,,,,
02/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H3,16:10,,,,
02/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H4,20:10,,,,
02/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H1,19:55,,,,
02/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H2,04:25,,,,
02/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H3,16:25,,,,
02/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H4,20:25,,,,
02/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H1,20:43,,,,
02/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H2,05:13,,,,
02/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H3,17:13,,,,
02/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H4,21:13,,,,
02/05/2026,EL SALITRE,Entrada,A,6,METALSA,H1,21:20,,,,
02/05/2026,EL SALITRE,Entrada,A,6,METALSA,H2,05:50,,,,
02/05/2026,EL SALITRE,Entrada,A,6,METALSA,H3,17:50,,,,
02/05/2026,EL SALITRE,Entrada,A,6,METALSA,H4,21:50,,,,
02/05/2026,EL SALITRE,Salida,N,1,METALSA,H1,15:30,,,,
