FECHA,RUTA,TURNO,TIPO RUTA,PUNTO,DESCRIPCION,HORARIO,HORARIO PROGRAMADO,HORARIO ETA PROMEDIO,DIFERENCIA,TAMAÑO MUESTRA,DESVIACION ESTANDAR
03/05/2026,ROMA,Entrada,N,6,FCO I MADERO Y CALZ ANTONIO NARRO,H2,17:15,,,,
03/05/2026,ROMA,Entrada,N,6,FCO I MADERO Y CALZ ANTONIO NARRO,H3,20:45,,,,
03/05/2026,ROMA,Entrada,N,6,FCO I MADERO Y CALZ ANTONIO NARRO,H4,21:15,,,,
03/05/2026,ROMA,Entrada,N,7,CARR. SALTILLO-ZACATECAS,H1,05:20,,,,
03/05/2026,ROMA,Entrada,N,7,CARR. SALTILLO-ZACATECAS,H2,17:20,,,,
03/05/2026,ROMA,Entrada,N,7,CARR. SALTILLO-ZACATECAS,H3,20:50,,,,
03/05/2026,ROMA,Entrada,N,7,CARR. SALTILLO-ZACATECAS,H4,21:20,,,,
03/05/2026,ROMA,Entrada,N,8,METALSA,H1,05:50,,,,
03/05/2026,ROMA,Entrada,N,8,METALSA,H2,17:50,,,,
03/05/2026,ROMA,Entrada,N,8,METALSA,H3,21:20,,,,
03/05/2026,ROMA,Entrada,N,8,METALSA,H4,21:50,,,,
03/05/2026,ROMA,Salida,N,1,METALSA,H1,06:15,,,,
03/05/2026,ROMA,Salida,N,1,METALSA,H2,15:30,,,,
03/05/2026,ROMA,Salida,N,1,METALSA,H3,18:15,,,,
03/05/2026,ROMA,Salida,N,2,CARR. SALTILLO-ZACATECAS,H1,06:45,,,,
03/05/2026,ROMA,Salida,N,2,CARR. SALTILLO-ZACATECAS,H2,16:00,,,,
03/05/2026,ROMA,Salida,N,2,CARR. SALTILLO-ZACATECAS,H3,18:45,,,,
03/05/2026,ROMA,Salida,N,3,FCO I MADERO Y CALZ ANTONIO NARRO,H1,06:50,,,,
03/05/2026,ROMA,Salida,N,3,FCO I MADERO Y CALZ ANTONIO NARRO,H2,16:05,,,,
03/05/2026,ROMA,Salida,N,3,FCO I MADERO Y CALZ ANTONIO NARRO,H3,18:50,,,,
03/05/2026,ROMA,Salida,N,4,FELIPE BERRIOZABAL Y MARAVILLAS,H1,06:59,,,,
03/05/2026,ROMA,Salida,N,4,FELIPE BERRIOZABAL Y MARAVILLAS,H2,16:14,,,,
03/05/2026,ROMA,Salida,N,4,FELIPE BERRIOZABAL Y MARAVILLAS,H3,18:59,,,,
03/05/2026,ROMA,Salida,N,5,EUGENIO REYES Y PEDRO AMPUDIA,H1,07:04,,,,
03/05/2026,ROMA,Salida,N,5,EUGENIO REYES Y PEDRO AMPUDIA,H2,16:19,,,,
03/05/2026,ROMA,Salida,N,5,EUGENIO REYES Y PEDRO AMPUDIA,H3,19:04,,,,
03/05/2026,ROMA,Salida,N,6,OSA MAYOR Y BUSTAMANTE,H1,07:12,,,,
03/05/2026,ROMA,Salida,N,6,OSA MAYOR Y BUSTAMANTE,H2,16:27,,,,
03/05/2026,ROMA,Salida,N,6,OSA MAYOR Y BUSTAMANTE,H3,19:12,,,,
03/05/2026,ROMA,Salida,N,7,SIERRA DE LOS PINOS Y PRINCIPAL,H1,07:17,,,,
03/05/2026,ROMA,Salida,N,7,SIERRA DE LOS PINOS Y PRINCIPAL,H2,16:32,,,,
03/05/2026,ROMA,Salida,N,7,SIERRA DE LOS PINOS Y PRINCIPAL,H3,19:17,,,,
03/05/2026,ROMA,Salida,N,8,FCO. LAZACORTA Y JOSE MARIANO MICHELENA,H1,07:20,,,,
03/05/2026,ROMA,Salida,N,8,FCO. LAZACORTA Y JOSE MARIANO MICHELENA,H2,16:35,,,,
03/05/2026,ROMA,Salida,N,8,FCO. LAZACORTA Y JOSE MARIANO MICHELENA,H3,19:20,,,,
03/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H1,04:30,,,,
03/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H2,16:30,,,,
03/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H3,20:00,,,,
03/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H4,20:30,,,,
03/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H1,04:35,,,,
03/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H2,16:35,,,,
03/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H3,20:05,,,,
03/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H4,20:35,,,,
03/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H1,04:45,,,,
03/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H2,16:45,,,,
03/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H3,20:15,,,,
03/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H4,20:45,,,,
03/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H1,04:50,,,,
03/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H2,16:50,,,,
03/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H3,20:20,,,,
03/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H4,20:50,,,,
03/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H1,05:08,,,,
03/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H2,17:08,,,,
03/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H3,20:38,,,,
03/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H4,21:08,,,,
03/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H1,05:20,,,,
03/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H2,17:20,,,,
03/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H3,20:50,,,,
03/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H4,21:20,,,,
03/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H1,05:50,,,,
03/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H2,17:50,,,,
03/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H3,21:20,,,,
03/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H4,21:50,,,,
03/05/2026,SALTILLO 2000,Salida,N,1,METALSA,H1,06:15,,,,
03/05/2026,SALTILLO 2000,Salida,N,1,METALSA,H2,15:30,,,,
03/05/2026,SALTILLO 2000,Salida,N,1,METALSA,H3,18:15,,,,
03/05/2026,SALTILLO 2000,Salida,N,2,BLVD. HACIENDA NARRO,H1,06:45,,,,
03/05/2026,SALTILLO 2000,Salida,N,2,BLVD. HACIENDA NARRO,H2,16:00,,,,
03/05/2026,SALTILLO 2000,Salida,N,2,BLVD. HACIENDA NARRO,H3,18:45,,,,
03/05/2026,SALTILLO 2000,Salida,N,3,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H1,06:57,,,,
03/05/2026,SALTILLO 2000,Salida,N,3,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H2,16:12,,,,
03/05/2026,SALTILLO 2000,Salida,N,3,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H3,18:57,,,,
03/05/2026,SALTILLO 2000,Salida,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H1,07:15,,,,
03/05/2026,SALTILLO 2000,Salida,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H2,16:30,,,,
03/05/2026,SALTILLO 2000,Salida,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H3,19:15,,,,
03/05/2026,SALTILLO 2000,Salida,N,5,CUQUITA DE CEPEDA DAVILA  (OXXO),H1,07:20,,,,
03/05/2026,SALTILLO 2000,Salida,N,5,CUQUITA DE CEPEDA DAVILA  (OXXO),H2,16:35,,,,
03/05/2026,SALTILLO 2000,Salida,N,5,CUQUITA DE CEPEDA DAVILA  (OXXO),H3,19:20,,,,
03/05/2026,SALTILLO 2000,Salida,N,6,ROTONDA SALTILLO 2000,H1,07:30,,,,
03/05/2026,SALTILLO 2000,Salida,N,6,ROTONDA SALTILLO 2000,H2,16:45,,,,
03/05/2026,SALTILLO 2000,Salida,N,6,ROTONDA SALTILLO 2000,H3,19:30,,,,
03/05/2026,SALTILLO 2000,Salida,N,7,PALACIO DE JUSTICIA,H1,07:35,,,,
03/05/2026,SALTILLO 2000,Salida,N,7,PALACIO DE JUSTICIA,H2,16:50,,,,
03/05/2026,SALTILLO 2000,Salida,N,7,PALACIO DE JUSTICIA,H3,19:35,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H1,19:35,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H2,04:05,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H3,16:05,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H4,20:05,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H1,19:44,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H2,04:14,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H3,16:14,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H4,20:14,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H1,19:54,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H2,04:24,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H3,16:24,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H4,20:24,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H1,20:06,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H2,04:36,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H3,16:36,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H4,20:36,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H1,20:16,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H2,04:46,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H3,16:46,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H4,20:46,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H1,20:52,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H2,05:22,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H3,17:22,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H4,21:22,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H1,21:00,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H2,05:30,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H3,17:30,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H4,21:25,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H1,21:20,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H2,05:50,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H3,17:50,,,,
03/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H4,21:50,,,,
03/05/2026,SAN FRANCISCO,Salida,N,1,METALSA,H1,15:30,,,,
03/05/2026,SAN FRANCISCO,Salida,N,1,METALSA,H2,18:15,,,,
03/05/2026,SAN FRANCISCO,Salida,N,1,METALSA,H3,06:15,,,,
03/05/2026,SAN FRANCISCO,Salida,N,2,AGUA NUEVA,H1,15:59,,,,
03/05/2026,SAN FRANCISCO,Salida,N,2,AGUA NUEVA,H2,18:44,,,,
03/05/2026,SAN FRANCISCO,Salida,N,2,AGUA NUEVA,H3,06:44,,,,
03/05/2026,SAN FRANCISCO,Salida,N,3,COLONIAS,H1,16:10,,,,
03/05/2026,SAN FRANCISCO,Salida,N,3,COLONIAS,H2,18:55,,,,
03/05/2026,SAN FRANCISCO,Salida,N,3,COLONIAS,H3,06:55,,,,
03/05/2026,SAN FRANCISCO,Salida,N,4,MANGAS,H1,16:34,,,,
03/05/2026,SAN FRANCISCO,Salida,N,4,MANGAS,H2,19:19,,,,
03/05/2026,SAN FRANCISCO,Salida,N,4,MANGAS,H3,07:19,,,,
03/05/2026,SAN FRANCISCO,Salida,N,5,SAN FRANCISCO,H1,16:46,,,,
03/05/2026,SAN FRANCISCO,Salida,N,5,SAN FRANCISCO,H2,19:31,,,,
03/05/2026,SAN FRANCISCO,Salida,N,5,SAN FRANCISCO,H3,07:31,,,,
03/05/2026,SAN FRANCISCO,Salida,N,6,NUEVO GOMEZ,H1,16:56,,,,
03/05/2026,SAN FRANCISCO,Salida,N,6,NUEVO GOMEZ,H2,19:41,,,,
03/05/2026,SAN FRANCISCO,Salida,N,6,NUEVO GOMEZ,H3,07:41,,,,
03/05/2026,SAN FRANCISCO,Salida,N,7,SAN JUAN RETIRO,H1,17:06,,,,
03/05/2026,SAN FRANCISCO,Salida,N,7,SAN JUAN RETIRO,H2,19:51,,,,
03/05/2026,SAN FRANCISCO,Salida,N,7,SAN JUAN RETIRO,H3,07:51,,,,
03/05/2026,SAN FRANCISCO,Salida,N,8,LA CUCHILLA,H1,17:15,,,,
03/05/2026,SAN FRANCISCO,Salida,N,8,LA CUCHILLA,H2,20:00,,,,
03/05/2026,SAN FRANCISCO,Salida,N,8,LA CUCHILLA,H3,08:00,,,,
03/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H1,19:50,,,,
03/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H2,04:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H3,16:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H4,20:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H1,19:53,,,,
03/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H2,04:23,,,,
03/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H3,16:23,,,,
03/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H4,20:23,,,,
03/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H1,20:00,,,,
03/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H2,04:30,,,,
03/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H3,16:30,,,,
03/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H4,20:30,,,,
03/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H1,20:25,,,,
03/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H2,04:55,,,,
03/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H3,16:55,,,,
03/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H4,20:55,,,,
03/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H1,20:35,,,,
03/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H2,05:05,,,,
03/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H3,17:05,,,,
03/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H4,21:05,,,,
03/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H1,20:50,,,,
03/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H2,05:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H3,17:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H4,21:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H1,21:20,,,,
03/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H2,05:50,,,,
03/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H3,17:50,,,,
03/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H4,21:50,,,,
03/05/2026,SAN MIGUEL,Salida,N,1,METALSA,H1,15:30,,,,
03/05/2026,SAN MIGUEL,Salida,N,1,METALSA,H2,06:15,,,,
03/05/2026,SAN MIGUEL,Salida,N,1,METALSA,H3,18:15,,,,
03/05/2026,SAN MIGUEL,Salida,N,2,AGUA NUEVA,H1,16:10,,,,
03/05/2026,SAN MIGUEL,Salida,N,2,AGUA NUEVA,H2,06:55,,,,
03/05/2026,SAN MIGUEL,Salida,N,2,AGUA NUEVA,H3,18:55,,,,
03/05/2026,SAN MIGUEL,Salida,N,3,COLONIAS,H1,16:20,,,,
03/05/2026,SAN MIGUEL,Salida,N,3,COLONIAS,H2,07:05,,,,
03/05/2026,SAN MIGUEL,Salida,N,3,COLONIAS,H3,19:05,,,,
03/05/2026,SAN MIGUEL,Salida,N,4,GUADALUPE VICTORIA,H1,16:30,,,,
03/05/2026,SAN MIGUEL,Salida,N,4,GUADALUPE VICTORIA,H2,07:15,,,,
03/05/2026,SAN MIGUEL,Salida,N,4,GUADALUPE VICTORIA,H3,19:15,,,,
03/05/2026,SAN MIGUEL,Salida,N,5,GOMEZ FARIAS,H1,17:05,,,,
03/05/2026,SAN MIGUEL,Salida,N,5,GOMEZ FARIAS,H2,07:50,,,,
03/05/2026,SAN MIGUEL,Salida,N,5,GOMEZ FARIAS,H3,19:50,,,,
03/05/2026,SAN MIGUEL,Salida,N,6,SAN MIGUEL,H1,17:30,,,,
03/05/2026,SAN MIGUEL,Salida,N,6,SAN MIGUEL,H2,08:15,,,,
03/05/2026,SAN MIGUEL,Salida,N,6,SAN MIGUEL,H3,20:15,,,,
03/05/2026,SAN MIGUEL,Salida,N,7,ZACATERA,H1,18:05,,,,
03/05/2026,SAN MIGUEL,Salida,N,7,ZACATERA,H2,08:45,,,,
03/05/2026,SAN MIGUEL,Salida,N,7,ZACATERA,H3,20:45,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H1,19:00,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H2,03:30,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H3,15:30,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H4,19:30,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H1,19:25,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H2,03:55,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H3,15:55,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H4,19:55,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H1,19:40,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H2,04:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H3,16:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H4,20:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H1,19:50,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H2,04:20,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H3,16:20,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H4,20:20,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H1,20:05,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H2,04:35,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H3,16:35,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H4,20:35,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H1,20:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H2,04:40,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H3,16:40,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H4,20:40,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H1,20:40,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H2,05:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H3,17:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H4,21:10,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H1,21:20,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H2,05:50,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H3,17:50,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H4,21:50,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,1,METALSA,H1,15:30,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,1,METALSA,H2,06:15,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,1,METALSA,H3,18:15,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,2,ENTRONQUE HUACHICHIL,H1,15:31,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,2,ENTRONQUE HUACHICHIL,H2,06:16,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,2,ENTRONQUE HUACHICHIL,H3,18:16,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,3,NAVIDAD,H1,15:32,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,3,NAVIDAD,H2,06:17,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,3,NAVIDAD,H3,18:17,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,4,SAN RAFAEL,H1,15:33,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,4,SAN RAFAEL,H2,06:18,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,4,SAN RAFAEL,H3,18:18,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,5,STA MARIA DE RAMOS,H1,16:50,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,5,STA MARIA DE RAMOS,H2,07:35,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,5,STA MARIA DE RAMOS,H3,19:35,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,6,LA CONCHA,H1,16:55,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,6,LA CONCHA,H2,07:45,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,6,LA CONCHA,H3,19:40,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,7,LA HEDIONDA,H1,17:30,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,7,LA HEDIONDA,H2,08:00,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,7,LA HEDIONDA,H3,20:15,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,8,SAN JOSE ALAMITO,H1,17:55,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,8,SAN JOSE ALAMITO,H2,08:25,,,,
03/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,8,SAN JOSE ALAMITO,H3,20:35,,,,
03/05/2026,SECUENCIADOS,Entrada,A,1,CARR. SALTILLO-ZACATECAS,H1,05:45,,,,
03/05/2026,SECUENCIADOS,Entrada,A,1,CARR. SALTILLO-ZACATECAS,H2,17:45,,,,
03/05/2026,SECUENCIADOS,Entrada,A,1,CARR. SALTILLO-ZACATECAS,H3,21:15,,,,
03/05/2026,SECUENCIADOS,Entrada,A,1,CARR. SALTILLO-ZACATECAS,H4,21:45,,,,
03/05/2026,SECUENCIADOS,Entrada,A,2,METALSA,H1,05:50,,,,
03/05/2026,SECUENCIADOS,Entrada,A,2,METALSA,H2,17:50,,,,
03/05/2026,SECUENCIADOS,Entrada,A,2,METALSA,H3,21:20,,,,
03/05/2026,SECUENCIADOS,Entrada,A,2,METALSA,H4,21:50,,,,
03/05/2026,SECUENCIADOS,Salida,A,1,METALSA,H1,05:50,,,,
03/05/2026,SECUENCIADOS,Salida,A,1,METALSA,H2,17:50,,,,
03/05/2026,SECUENCIADOS,Salida,A,1,METALSA,H3,21:20,,,,
03/05/2026,SECUENCIADOS,Salida,A,2,CARR. SALTILLO-ZACATECAS,H1,05:45,,,,
03/05/2026,SECUENCIADOS,Salida,A,2,CARR. SALTILLO-ZACATECAS,H2,17:45,,,,
03/05/2026,SECUENCIADOS,Salida,A,2,CARR. SALTILLO-ZACATECAS,H3,21:15,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,1,TANQUE DEL CERRO,H1,19:15,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,1,TANQUE DEL CERRO,H2,03:45,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,1,TANQUE DEL CERRO,H3,15:45,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,1,TANQUE DEL CERRO,H4,19:45,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,2,LA VENTURA,H1,19:35,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,2,LA VENTURA,H2,04:05,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,2,LA VENTURA,H3,16:05,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,2,LA VENTURA,H4,20:05,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,3,PURISIMA,H1,19:45,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,3,PURISIMA,H2,04:15,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,3,PURISIMA,H3,16:15,,,,
03/05/2026,TANQUE DEL CERRO - LA VENTURA,Entrada,A,3,PURISIMA,H4,20:15,,,,
