08/05/2026,ROMA,Salida,N,8,FCO. LAZACORTA Y JOSE MARIANO MICHELENA,H2,16:35,,,,
08/05/2026,ROMA,Salida,N,8,FCO. LAZACORTA Y JOSE MARIANO MICHELENA,H3,19:20,19:18,2,1,0
08/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H1,04:30,04:32,-2,1,0
08/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H2,16:30,16:32,-2,1,0
08/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H3,20:00,,,,
08/05/2026,SALTILLO 2000,Entrada,N,1,PALACIO DE JUSTICIA,H4,20:30,,,,
08/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H1,04:35,04:35,0,1,0
08/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H2,16:35,16:35,0,1,0
08/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H3,20:05,,,,
08/05/2026,SALTILLO 2000,Entrada,N,2,ROTONDA SALTILLO 2000,H4,20:35,,,,
08/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H1,04:45,04:42,3,1,0
08/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H2,16:45,16:46,-1,1,0
08/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H3,20:15,,,,
08/05/2026,SALTILLO 2000,Entrada,N,3,CUQUITA DE CEPEDA DAVILA  (OXXO),H4,20:45,,,,
08/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H1,04:50,04:51,-1,1,0
08/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H2,16:50,16:57,-7,1,0
08/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H3,20:20,,,,
08/05/2026,SALTILLO 2000,Entrada,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H4,20:50,,,,
08/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H1,05:08,05:03,5,1,0
08/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H2,17:08,17:13,-5,1,0
08/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H3,20:38,,,,
08/05/2026,SALTILLO 2000,Entrada,N,5,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H4,21:08,,,,
08/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H1,05:20,05:17,3,1,0
08/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H2,17:20,17:26,-6,1,0
08/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H3,20:50,,,,
08/05/2026,SALTILLO 2000,Entrada,N,6,BLVD. HACIENDA NARRO,H4,21:20,,,,
08/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H1,05:50,05:47,3,1,0
08/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H2,17:50,17:45,5,1,0
08/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H3,21:20,,,,
08/05/2026,SALTILLO 2000,Entrada,N,7,METALSA,H4,21:50,,,,
08/05/2026,SALTILLO 2000,Salida,N,1,METALSA,H1,06:15,06:15,0,1,0
08/05/2026,SALTILLO 2000,Salida,N,1,METALSA,H2,15:30,,,,
08/05/2026,SALTILLO 2000,Salida,N,1,METALSA,H3,18:15,18:16,-1,1,0
08/05/2026,SALTILLO 2000,Salida,N,2,BLVD. HACIENDA NARRO,H1,06:45,06:36,9,1,0
08/05/2026,SALTILLO 2000,Salida,N,2,BLVD. HACIENDA NARRO,H2,16:00,,,,
08/05/2026,SALTILLO 2000,Salida,N,2,BLVD. HACIENDA NARRO,H3,18:45,18:48,-3,1,0
08/05/2026,SALTILLO 2000,Salida,N,3,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H1,06:57,06:51,6,1,0
08/05/2026,SALTILLO 2000,Salida,N,3,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H2,16:12,,,,
08/05/2026,SALTILLO 2000,Salida,N,3,PERIF. L.E.A. Y CALZ. ANTONIO NARRO,H3,18:57,19:00,-3,1,0
08/05/2026,SALTILLO 2000,Salida,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H1,07:15,07:03,12,1,0
08/05/2026,SALTILLO 2000,Salida,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H2,16:30,,,,
08/05/2026,SALTILLO 2000,Salida,N,4,FCO I MADERO Y  PEDRO AMPUDIA,H3,19:15,19:18,-3,1,0
08/05/2026,SALTILLO 2000,Salida,N,5,CUQUITA DE CEPEDA DAVILA  (OXXO),H1,07:20,07:12,8,1,0
08/05/2026,SALTILLO 2000,Salida,N,5,CUQUITA DE CEPEDA DAVILA  (OXXO),H2,16:35,,,,
08/05/2026,SALTILLO 2000,Salida,N,5,CUQUITA DE CEPEDA DAVILA  (OXXO),H3,19:20,19:28,-8,1,0
08/05/2026,SALTILLO 2000,Salida,N,6,ROTONDA SALTILLO 2000,H1,07:30,,,,
08/05/2026,SALTILLO 2000,Salida,N,6,ROTONDA SALTILLO 2000,H2,16:45,,,,
08/05/2026,SALTILLO 2000,Salida,N,6,ROTONDA SALTILLO 2000,H3,19:30,,,,
08/05/2026,SALTILLO 2000,Salida,N,7,PALACIO DE JUSTICIA,H1,07:35,,,,
08/05/2026,SALTILLO 2000,Salida,N,7,PALACIO DE JUSTICIA,H2,16:50,,,,
08/05/2026,SALTILLO 2000,Salida,N,7,PALACIO DE JUSTICIA,H3,19:35,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H1,19:35,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H2,04:05,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H3,16:05,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,1,LA CUCHILLA,H4,20:05,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H1,19:44,,,,
